knob,scheme,file,snr_db,arm,carrier_bw,timing_bw,status,measured_ber,decodes,secs
carrier,16qam,16qam_10dB_5020,10.0,offset,0.02,0.004,low_confidence,0.413385,False,0.225
carrier,16qam,16qam_10dB_6020,10.0,offset,0.02,0.004,low_confidence,0.414178,False,0.22
carrier,16qam,16qam_10dB_7020,10.0,offset,0.02,0.004,low_confidence,0.415597,False,0.218
carrier,16qam,16qam_10dB_8020,10.0,offset,0.02,0.004,low_confidence,0.416274,False,0.213
carrier,16qam,16qam_13dB_2021,13.0,offset,0.02,0.004,low_confidence,0.414611,False,0.221
carrier,16qam,16qam_13dB_3021,13.0,offset,0.02,0.004,low_confidence,0.41498,False,0.22
carrier,16qam,16qam_13dB_4021,13.0,offset,0.02,0.004,low_confidence,0.411099,False,0.217
carrier,16qam,16qam_13dB_5021,13.0,offset,0.02,0.004,low_confidence,0.417126,False,0.228
carrier,16qam,16qam_13dB_6021,13.0,offset,0.02,0.004,low_confidence,0.412699,False,0.217
carrier,16qam,16qam_13dB_7021,13.0,offset,0.02,0.004,low_confidence,0.000554,True,0.202
carrier,16qam,16qam_13dB_8021,13.0,offset,0.02,0.004,low_confidence,0.412351,False,0.214
carrier,16qam,16qam_4dB_2018,4.0,offset,0.02,0.004,low_confidence,0.427427,False,0.22
carrier,16qam,16qam_4dB_3018,4.0,offset,0.02,0.004,low_confidence,0.423115,False,0.224
carrier,16qam,16qam_4dB_4018,4.0,offset,0.02,0.004,low_confidence,0.423108,False,0.216
carrier,16qam,16qam_4dB_5018,4.0,offset,0.02,0.004,low_confidence,0.42271,False,0.215
carrier,16qam,16qam_4dB_6018,4.0,offset,0.02,0.004,low_confidence,0.42903,False,0.214
carrier,16qam,16qam_4dB_7018,4.0,offset,0.02,0.004,low_confidence,0.425805,False,0.22
carrier,16qam,16qam_4dB_8018,4.0,offset,0.02,0.004,low_confidence,0.422992,False,0.215
carrier,16qam,16qam_8dB_2019,8.0,offset,0.02,0.004,low_confidence,0.415448,False,0.206
carrier,16qam,16qam_8dB_3019,8.0,offset,0.02,0.004,low_confidence,0.416558,False,0.214
carrier,16qam,16qam_8dB_4019,8.0,offset,0.02,0.004,low_confidence,0.41399,False,0.217
carrier,16qam,16qam_8dB_5019,8.0,offset,0.02,0.004,low_confidence,0.416483,False,0.223
carrier,16qam,16qam_8dB_6019,8.0,offset,0.02,0.004,low_confidence,0.415889,False,0.217
carrier,16qam,16qam_8dB_7019,8.0,offset,0.02,0.004,low_confidence,0.416182,False,0.215
carrier,16qam,16qam_8dB_8019,8.0,offset,0.02,0.004,low_confidence,0.416483,False,0.224
carrier,8psk,8psk_10dB_2014,10.0,offset,0.02,0.004,ok,0.000361,True,0.291
carrier,8psk,8psk_10dB_3014,10.0,offset,0.02,0.004,ok,0.000251,True,0.292
carrier,8psk,8psk_10dB_4014,10.0,offset,0.02,0.004,ok,0.000301,True,0.299
carrier,8psk,8psk_10dB_5014,10.0,offset,0.02,0.004,ok,0.000156,True,0.31
carrier,8psk,8psk_10dB_6014,10.0,offset,0.02,0.004,ok,0.000413,True,0.291
carrier,8psk,8psk_10dB_7014,10.0,offset,0.02,0.004,ok,0.000201,True,0.293
carrier,8psk,8psk_10dB_8014,10.0,offset,0.02,0.004,ok,0.000315,True,0.287
carrier,8psk,8psk_13dB_2015,13.0,offset,0.02,0.004,ok,0.0,True,0.3
carrier,8psk,8psk_13dB_3015,13.0,offset,0.02,0.004,ok,0.0,True,0.308
carrier,8psk,8psk_13dB_4015,13.0,offset,0.02,0.004,ok,0.0,True,0.294
carrier,8psk,8psk_13dB_5015,13.0,offset,0.02,0.004,ok,0.0,True,0.301
carrier,8psk,8psk_13dB_6015,13.0,offset,0.02,0.004,ok,0.0,True,0.299
carrier,8psk,8psk_13dB_7015,13.0,offset,0.02,0.004,ok,0.0,True,0.293
carrier,8psk,8psk_13dB_8015,13.0,offset,0.02,0.004,ok,0.0,True,0.302
carrier,8psk,8psk_4dB_2012,4.0,offset,0.02,0.004,low_confidence,0.483698,False,0.307
carrier,8psk,8psk_4dB_3012,4.0,offset,0.02,0.004,low_confidence,0.484867,False,0.314
carrier,8psk,8psk_4dB_4012,4.0,offset,0.02,0.004,low_confidence,0.48293,False,0.316
carrier,8psk,8psk_4dB_5012,4.0,offset,0.02,0.004,low_confidence,0.483139,False,0.318
carrier,8psk,8psk_4dB_6012,4.0,offset,0.02,0.004,low_confidence,0.482627,False,0.312
carrier,8psk,8psk_4dB_7012,4.0,offset,0.02,0.004,low_confidence,0.482729,False,0.3
carrier,8psk,8psk_4dB_8012,4.0,offset,0.02,0.004,low_confidence,0.482171,False,0.302
carrier,8psk,8psk_8dB_2013,8.0,offset,0.02,0.004,low_confidence,0.483118,False,0.306
carrier,8psk,8psk_8dB_3013,8.0,offset,0.02,0.004,ok,0.002414,True,0.298
carrier,8psk,8psk_8dB_4013,8.0,offset,0.02,0.004,low_confidence,0.485016,False,0.302
carrier,8psk,8psk_8dB_5013,8.0,offset,0.02,0.004,low_confidence,0.004085,True,0.282
carrier,8psk,8psk_8dB_6013,8.0,offset,0.02,0.004,ok,0.003102,True,0.291
carrier,8psk,8psk_8dB_7013,8.0,offset,0.02,0.004,ok,0.003205,True,0.288
carrier,8psk,8psk_8dB_8013,8.0,offset,0.02,0.004,low_confidence,0.482472,False,0.306
carrier,bpsk,bpsk_10dB_2002,10.0,offset,0.02,0.004,ok,0.0,True,0.792
carrier,bpsk,bpsk_10dB_3002,10.0,offset,0.02,0.004,ok,0.0,True,0.799
carrier,bpsk,bpsk_10dB_4002,10.0,offset,0.02,0.004,ok,0.0,True,0.778
carrier,bpsk,bpsk_10dB_5002,10.0,offset,0.02,0.004,ok,0.0,True,0.793
carrier,bpsk,bpsk_10dB_6002,10.0,offset,0.02,0.004,ok,0.0,True,0.758
carrier,bpsk,bpsk_10dB_7002,10.0,offset,0.02,0.004,ok,0.0,True,0.753
carrier,bpsk,bpsk_10dB_8002,10.0,offset,0.02,0.004,ok,0.0,True,0.756
carrier,bpsk,bpsk_13dB_2003,13.0,offset,0.02,0.004,ok,0.0,True,0.759
carrier,bpsk,bpsk_13dB_3003,13.0,offset,0.02,0.004,ok,0.0,True,0.735
carrier,bpsk,bpsk_13dB_4003,13.0,offset,0.02,0.004,ok,0.0,True,0.745
carrier,bpsk,bpsk_13dB_5003,13.0,offset,0.02,0.004,ok,0.0,True,0.737
carrier,bpsk,bpsk_13dB_6003,13.0,offset,0.02,0.004,ok,0.0,True,0.754
carrier,bpsk,bpsk_13dB_7003,13.0,offset,0.02,0.004,ok,0.0,True,0.732
carrier,bpsk,bpsk_13dB_8003,13.0,offset,0.02,0.004,ok,0.0,True,0.751
carrier,bpsk,bpsk_4dB_2000,4.0,offset,0.02,0.004,ok,0.0,True,0.745
carrier,bpsk,bpsk_4dB_3000,4.0,offset,0.02,0.004,ok,0.0,True,0.742
carrier,bpsk,bpsk_4dB_4000,4.0,offset,0.02,0.004,ok,0.0,True,0.758
carrier,bpsk,bpsk_4dB_5000,4.0,offset,0.02,0.004,ok,0.0,True,0.747
carrier,bpsk,bpsk_4dB_6000,4.0,offset,0.02,0.004,ok,0.0,True,0.787
carrier,bpsk,bpsk_4dB_7000,4.0,offset,0.02,0.004,ok,0.0,True,0.76
carrier,bpsk,bpsk_4dB_8000,4.0,offset,0.02,0.004,ok,0.0,True,0.751
carrier,bpsk,bpsk_8dB_2001,8.0,offset,0.02,0.004,ok,0.0,True,0.755
carrier,bpsk,bpsk_8dB_3001,8.0,offset,0.02,0.004,ok,0.0,True,0.739
carrier,bpsk,bpsk_8dB_4001,8.0,offset,0.02,0.004,ok,0.0,True,0.728
carrier,bpsk,bpsk_8dB_5001,8.0,offset,0.02,0.004,ok,0.0,True,0.747
carrier,bpsk,bpsk_8dB_6001,8.0,offset,0.02,0.004,ok,0.0,True,0.762
carrier,bpsk,bpsk_8dB_7001,8.0,offset,0.02,0.004,ok,0.0,True,0.757
carrier,bpsk,bpsk_8dB_8001,8.0,offset,0.02,0.004,ok,0.0,True,0.748
carrier,qpsk,qpsk_10dB_2008,10.0,offset,0.02,0.004,ok,0.0,True,0.395
carrier,qpsk,qpsk_10dB_3008,10.0,offset,0.02,0.004,ok,0.0,True,0.388
carrier,qpsk,qpsk_10dB_4008,10.0,offset,0.02,0.004,ok,0.0,True,0.389
carrier,qpsk,qpsk_10dB_5008,10.0,offset,0.02,0.004,ok,0.0,True,0.388
carrier,qpsk,qpsk_10dB_6008,10.0,offset,0.02,0.004,low_confidence,0.0,True,0.388
carrier,qpsk,qpsk_10dB_7008,10.0,offset,0.02,0.004,ok,0.0,True,0.384
carrier,qpsk,qpsk_10dB_8008,10.0,offset,0.02,0.004,ok,0.0,True,0.395
carrier,qpsk,qpsk_13dB_2009,13.0,offset,0.02,0.004,ok,0.0,True,0.392
carrier,qpsk,qpsk_13dB_3009,13.0,offset,0.02,0.004,ok,0.0,True,0.38
carrier,qpsk,qpsk_13dB_4009,13.0,offset,0.02,0.004,ok,0.0,True,0.396
carrier,qpsk,qpsk_13dB_5009,13.0,offset,0.02,0.004,ok,0.0,True,0.39
carrier,qpsk,qpsk_13dB_6009,13.0,offset,0.02,0.004,ok,0.0,True,0.383
carrier,qpsk,qpsk_13dB_7009,13.0,offset,0.02,0.004,ok,0.0,True,0.393
carrier,qpsk,qpsk_13dB_8009,13.0,offset,0.02,0.004,ok,0.0,True,0.389
carrier,qpsk,qpsk_4dB_2006,4.0,offset,0.02,0.004,ok,0.001254,True,0.387
carrier,qpsk,qpsk_4dB_3006,4.0,offset,0.02,0.004,ok,0.000753,True,0.385
carrier,qpsk,qpsk_4dB_4006,4.0,offset,0.02,0.004,ok,0.000853,True,0.397
carrier,qpsk,qpsk_4dB_5006,4.0,offset,0.02,0.004,ok,0.001052,True,0.393
carrier,qpsk,qpsk_4dB_6006,4.0,offset,0.02,0.004,ok,0.001403,True,0.399
carrier,qpsk,qpsk_4dB_7006,4.0,offset,0.02,0.004,ok,0.001053,True,0.389
carrier,qpsk,qpsk_4dB_8006,4.0,offset,0.02,0.004,ok,0.000903,True,0.381
carrier,qpsk,qpsk_8dB_2007,8.0,offset,0.02,0.004,ok,0.0,True,0.384
carrier,qpsk,qpsk_8dB_3007,8.0,offset,0.02,0.004,ok,0.0,True,0.394
carrier,qpsk,qpsk_8dB_4007,8.0,offset,0.02,0.004,ok,0.0,True,0.397
carrier,qpsk,qpsk_8dB_5007,8.0,offset,0.02,0.004,ok,0.0,True,0.389
carrier,qpsk,qpsk_8dB_6007,8.0,offset,0.02,0.004,ok,0.0,True,0.376
carrier,qpsk,qpsk_8dB_7007,8.0,offset,0.02,0.004,ok,0.0,True,0.388
carrier,qpsk,qpsk_8dB_8007,8.0,offset,0.02,0.004,ok,0.0,True,0.389
carrier,16qam,16qam_10dB_2020,10.0,clean,0.04,0.004,ok,0.00391,True,0.22
carrier,16qam,16qam_10dB_3020,10.0,clean,0.04,0.004,ok,0.002912,True,0.207
carrier,16qam,16qam_10dB_4020,10.0,clean,0.04,0.004,ok,0.029925,False,0.216
carrier,16qam,16qam_10dB_5020,10.0,clean,0.04,0.004,ok,0.003256,True,0.231
carrier,16qam,16qam_10dB_6020,10.0,clean,0.04,0.004,ok,0.003056,True,0.211
carrier,16qam,16qam_10dB_7020,10.0,clean,0.04,0.004,ok,0.003158,True,0.222
carrier,16qam,16qam_10dB_8020,10.0,clean,0.04,0.004,ok,0.00316,True,0.231
carrier,16qam,16qam_13dB_2021,13.0,clean,0.04,0.004,ok,0.00015,True,0.204
carrier,16qam,16qam_13dB_3021,13.0,clean,0.04,0.004,ok,0.0001,True,0.214
carrier,16qam,16qam_13dB_4021,13.0,clean,0.04,0.004,ok,0.0,True,0.209
carrier,16qam,16qam_13dB_5021,13.0,clean,0.04,0.004,ok,0.0,True,0.204
carrier,16qam,16qam_13dB_6021,13.0,clean,0.04,0.004,ok,5e-05,True,0.208
carrier,16qam,16qam_13dB_7021,13.0,clean,0.04,0.004,ok,0.0,True,0.204
carrier,16qam,16qam_13dB_8021,13.0,clean,0.04,0.004,ok,0.0,True,0.208
carrier,16qam,16qam_4dB_2018,4.0,clean,0.04,0.004,low_confidence,0.389963,False,0.217
carrier,16qam,16qam_4dB_3018,4.0,clean,0.04,0.004,low_confidence,0.384824,False,0.238
carrier,16qam,16qam_4dB_4018,4.0,clean,0.04,0.004,low_confidence,0.396858,False,0.219
carrier,16qam,16qam_4dB_5018,4.0,clean,0.04,0.004,low_confidence,0.416391,False,0.219
carrier,16qam,16qam_4dB_6018,4.0,clean,0.04,0.004,low_confidence,0.381616,False,0.23
carrier,16qam,16qam_4dB_7018,4.0,clean,0.04,0.004,low_confidence,0.366108,False,0.205
carrier,16qam,16qam_4dB_8018,4.0,clean,0.04,0.004,low_confidence,0.403189,False,0.217
carrier,16qam,16qam_8dB_2019,8.0,clean,0.04,0.004,ok,0.21669,False,0.208
carrier,16qam,16qam_8dB_3019,8.0,clean,0.04,0.004,ok,0.16854,False,0.208
carrier,16qam,16qam_8dB_4019,8.0,clean,0.04,0.004,ok,0.019821,False,0.215
carrier,16qam,16qam_8dB_5019,8.0,clean,0.04,0.004,ok,0.206511,False,0.223
carrier,16qam,16qam_8dB_6019,8.0,clean,0.04,0.004,ok,0.020815,False,0.211
carrier,16qam,16qam_8dB_7019,8.0,clean,0.04,0.004,ok,0.015901,False,0.224
carrier,16qam,16qam_8dB_8019,8.0,clean,0.04,0.004,ok,0.013978,False,0.221
carrier,8psk,8psk_10dB_2014,10.0,clean,0.04,0.004,ok,0.000551,True,0.303
carrier,8psk,8psk_10dB_3014,10.0,clean,0.04,0.004,ok,0.000401,True,0.317
carrier,8psk,8psk_10dB_4014,10.0,clean,0.04,0.004,ok,0.000451,True,0.3
carrier,8psk,8psk_10dB_5014,10.0,clean,0.04,0.004,ok,0.000301,True,0.296
carrier,8psk,8psk_10dB_6014,10.0,clean,0.04,0.004,ok,0.000602,True,0.302
carrier,8psk,8psk_10dB_7014,10.0,clean,0.04,0.004,ok,0.000502,True,0.315
carrier,8psk,8psk_10dB_8014,10.0,clean,0.04,0.004,ok,0.000301,True,0.303
carrier,8psk,8psk_13dB_2015,13.0,clean,0.04,0.004,ok,0.0,True,0.303
carrier,8psk,8psk_13dB_3015,13.0,clean,0.04,0.004,ok,0.0,True,0.304
carrier,8psk,8psk_13dB_4015,13.0,clean,0.04,0.004,ok,0.0,True,0.302
carrier,8psk,8psk_13dB_5015,13.0,clean,0.04,0.004,ok,0.0,True,0.298
carrier,8psk,8psk_13dB_6015,13.0,clean,0.04,0.004,ok,0.0,True,0.295
carrier,8psk,8psk_13dB_7015,13.0,clean,0.04,0.004,ok,0.0,True,0.296
carrier,8psk,8psk_13dB_8015,13.0,clean,0.04,0.004,ok,0.0,True,0.298
carrier,8psk,8psk_4dB_2012,4.0,clean,0.04,0.004,low_confidence,0.391001,False,0.303
carrier,8psk,8psk_4dB_3012,4.0,clean,0.04,0.004,low_confidence,0.400631,False,0.292
carrier,8psk,8psk_4dB_4012,4.0,clean,0.04,0.004,low_confidence,0.43019,False,0.304
carrier,8psk,8psk_4dB_5012,4.0,clean,0.04,0.004,low_confidence,0.403568,False,0.302
carrier,8psk,8psk_4dB_6012,4.0,clean,0.04,0.004,low_confidence,0.390323,False,0.303
carrier,8psk,8psk_4dB_7012,4.0,clean,0.04,0.004,low_confidence,0.470898,False,0.305
carrier,8psk,8psk_4dB_8012,4.0,clean,0.04,0.004,low_confidence,0.420272,False,0.293
carrier,8psk,8psk_8dB_2013,8.0,clean,0.04,0.004,ok,0.003406,True,0.298
carrier,8psk,8psk_8dB_3013,8.0,clean,0.04,0.004,ok,0.003357,True,0.3
carrier,8psk,8psk_8dB_4013,8.0,clean,0.04,0.004,ok,0.003458,True,0.297
carrier,8psk,8psk_8dB_5013,8.0,clean,0.04,0.004,ok,0.00351,True,0.307
carrier,8psk,8psk_8dB_6013,8.0,clean,0.04,0.004,ok,0.003409,True,0.296
carrier,8psk,8psk_8dB_7013,8.0,clean,0.04,0.004,ok,0.003612,True,0.295
carrier,8psk,8psk_8dB_8013,8.0,clean,0.04,0.004,ok,0.003856,True,0.297
carrier,bpsk,bpsk_10dB_2002,10.0,clean,0.04,0.004,ok,0.0,True,0.762
carrier,bpsk,bpsk_10dB_3002,10.0,clean,0.04,0.004,ok,0.0,True,0.744
carrier,bpsk,bpsk_10dB_4002,10.0,clean,0.04,0.004,ok,0.0,True,0.744
carrier,bpsk,bpsk_10dB_5002,10.0,clean,0.04,0.004,ok,0.0,True,0.746
carrier,bpsk,bpsk_10dB_6002,10.0,clean,0.04,0.004,ok,0.0,True,0.749
carrier,bpsk,bpsk_10dB_7002,10.0,clean,0.04,0.004,ok,0.0,True,0.728
carrier,bpsk,bpsk_10dB_8002,10.0,clean,0.04,0.004,ok,0.0,True,0.743
carrier,bpsk,bpsk_13dB_2003,13.0,clean,0.04,0.004,ok,0.0,True,0.752
carrier,bpsk,bpsk_13dB_3003,13.0,clean,0.04,0.004,ok,0.0,True,0.738
carrier,bpsk,bpsk_13dB_4003,13.0,clean,0.04,0.004,ok,0.0,True,0.748
carrier,bpsk,bpsk_13dB_5003,13.0,clean,0.04,0.004,ok,0.0,True,0.748
carrier,bpsk,bpsk_13dB_6003,13.0,clean,0.04,0.004,ok,0.0,True,0.744
carrier,bpsk,bpsk_13dB_7003,13.0,clean,0.04,0.004,ok,0.0,True,0.757
carrier,bpsk,bpsk_13dB_8003,13.0,clean,0.04,0.004,ok,0.0,True,0.737
carrier,bpsk,bpsk_4dB_2000,4.0,clean,0.04,0.004,ok,0.0,True,0.743
carrier,bpsk,bpsk_4dB_3000,4.0,clean,0.04,0.004,ok,0.0,True,0.759
carrier,bpsk,bpsk_4dB_4000,4.0,clean,0.04,0.004,ok,0.0,True,0.748
carrier,bpsk,bpsk_4dB_5000,4.0,clean,0.04,0.004,ok,0.0,True,0.758
carrier,bpsk,bpsk_4dB_6000,4.0,clean,0.04,0.004,ok,0.0,True,0.731
carrier,bpsk,bpsk_4dB_7000,4.0,clean,0.04,0.004,ok,0.0,True,0.755
carrier,bpsk,bpsk_4dB_8000,4.0,clean,0.04,0.004,ok,0.0,True,0.743
carrier,bpsk,bpsk_8dB_2001,8.0,clean,0.04,0.004,ok,0.0,True,0.746
carrier,bpsk,bpsk_8dB_3001,8.0,clean,0.04,0.004,ok,0.0,True,0.747
carrier,bpsk,bpsk_8dB_4001,8.0,clean,0.04,0.004,ok,0.0,True,0.743
carrier,bpsk,bpsk_8dB_5001,8.0,clean,0.04,0.004,ok,0.0,True,0.742
carrier,bpsk,bpsk_8dB_6001,8.0,clean,0.04,0.004,ok,0.0,True,0.741
carrier,bpsk,bpsk_8dB_7001,8.0,clean,0.04,0.004,ok,0.0,True,0.753
carrier,bpsk,bpsk_8dB_8001,8.0,clean,0.04,0.004,ok,0.0,True,0.744
carrier,qpsk,qpsk_10dB_2008,10.0,clean,0.04,0.004,ok,0.0,True,0.393
carrier,qpsk,qpsk_10dB_3008,10.0,clean,0.04,0.004,ok,0.0,True,0.388
carrier,qpsk,qpsk_10dB_4008,10.0,clean,0.04,0.004,ok,0.0,True,0.377
carrier,qpsk,qpsk_10dB_5008,10.0,clean,0.04,0.004,ok,0.0,True,0.398
carrier,qpsk,qpsk_10dB_6008,10.0,clean,0.04,0.004,ok,0.0,True,0.385
carrier,qpsk,qpsk_10dB_7008,10.0,clean,0.04,0.004,ok,0.0,True,0.383
carrier,qpsk,qpsk_10dB_8008,10.0,clean,0.04,0.004,ok,0.0,True,0.392
carrier,qpsk,qpsk_13dB_2009,13.0,clean,0.04,0.004,ok,0.0,True,0.381
carrier,qpsk,qpsk_13dB_3009,13.0,clean,0.04,0.004,ok,0.0,True,0.391
carrier,qpsk,qpsk_13dB_4009,13.0,clean,0.04,0.004,ok,0.0,True,0.381
carrier,qpsk,qpsk_13dB_5009,13.0,clean,0.04,0.004,ok,0.0,True,0.376
carrier,qpsk,qpsk_13dB_6009,13.0,clean,0.04,0.004,ok,0.0,True,0.407
carrier,qpsk,qpsk_13dB_7009,13.0,clean,0.04,0.004,ok,0.0,True,0.396
carrier,qpsk,qpsk_13dB_8009,13.0,clean,0.04,0.004,ok,0.0,True,0.397
carrier,qpsk,qpsk_4dB_2006,4.0,clean,0.04,0.004,ok,0.001204,True,0.396
carrier,qpsk,qpsk_4dB_3006,4.0,clean,0.04,0.004,ok,0.001355,True,0.385
carrier,qpsk,qpsk_4dB_4006,4.0,clean,0.04,0.004,ok,0.000752,True,0.391
carrier,qpsk,qpsk_4dB_5006,4.0,clean,0.04,0.004,ok,0.001152,True,0.389
carrier,qpsk,qpsk_4dB_6006,4.0,clean,0.04,0.004,ok,0.001453,True,0.394
carrier,qpsk,qpsk_4dB_7006,4.0,clean,0.04,0.004,ok,0.001555,True,0.393
carrier,qpsk,qpsk_4dB_8006,4.0,clean,0.04,0.004,ok,0.001405,True,0.393
carrier,qpsk,qpsk_8dB_2007,8.0,clean,0.04,0.004,ok,0.0,True,0.399
carrier,qpsk,qpsk_8dB_3007,8.0,clean,0.04,0.004,ok,0.0,True,0.396
carrier,qpsk,qpsk_8dB_4007,8.0,clean,0.04,0.004,ok,0.0,True,0.388
carrier,qpsk,qpsk_8dB_5007,8.0,clean,0.04,0.004,ok,0.0,True,0.386
carrier,qpsk,qpsk_8dB_6007,8.0,clean,0.04,0.004,ok,0.0,True,0.395
carrier,qpsk,qpsk_8dB_7007,8.0,clean,0.04,0.004,ok,0.0,True,0.423
carrier,qpsk,qpsk_8dB_8007,8.0,clean,0.04,0.004,ok,0.0,True,0.394
carrier,16qam,16qam_10dB_2020,10.0,offset,0.04,0.004,low_confidence,0.005714,True,0.216
carrier,16qam,16qam_10dB_3020,10.0,offset,0.04,0.004,ok,0.004568,True,0.208
carrier,16qam,16qam_10dB_4020,10.0,offset,0.04,0.004,ok,0.143089,False,0.202
carrier,16qam,16qam_10dB_5020,10.0,offset,0.04,0.004,low_confidence,0.417894,False,0.205
carrier,16qam,16qam_10dB_6020,10.0,offset,0.04,0.004,ok,0.004309,True,0.199
carrier,16qam,16qam_10dB_7020,10.0,offset,0.04,0.004,low_confidence,0.415798,False,0.212
carrier,16qam,16qam_10dB_8020,10.0,offset,0.04,0.004,ok,0.004465,True,0.209
carrier,16qam,16qam_13dB_2021,13.0,offset,0.04,0.004,ok,0.000301,True,0.207
carrier,16qam,16qam_13dB_3021,13.0,offset,0.04,0.004,ok,0.000301,True,0.199
carrier,16qam,16qam_13dB_4021,13.0,offset,0.04,0.004,low_confidence,0.0,True,0.194
carrier,16qam,16qam_13dB_5021,13.0,offset,0.04,0.004,ok,0.0001,True,0.206
carrier,16qam,16qam_13dB_6021,13.0,offset,0.04,0.004,ok,5e-05,True,0.205
carrier,16qam,16qam_13dB_7021,13.0,offset,0.04,0.004,ok,5e-05,True,0.205
carrier,16qam,16qam_13dB_8021,13.0,offset,0.04,0.004,ok,5e-05,True,0.206
carrier,16qam,16qam_4dB_2018,4.0,offset,0.04,0.004,low_confidence,0.425624,False,0.208
carrier,16qam,16qam_4dB_3018,4.0,offset,0.04,0.004,low_confidence,0.421061,False,0.21
carrier,16qam,16qam_4dB_4018,4.0,offset,0.04,0.004,low_confidence,0.420749,False,0.208
carrier,16qam,16qam_4dB_5018,4.0,offset,0.04,0.004,low_confidence,0.422309,False,0.21
carrier,16qam,16qam_4dB_6018,4.0,offset,0.04,0.004,low_confidence,0.425972,False,0.208
carrier,16qam,16qam_4dB_7018,4.0,offset,0.04,0.004,low_confidence,0.423748,False,0.21
